Income,EconomicOrientation,PaidMembership,Satisfaction,PurchaseFreq,SOW,Revenue
28000,2,0,0.64,3.0,0.15,13000
88000,4,1,0.55,3.0,0.15,8000
71000,3,1,0.19,6.0,0.1,7000
91000,4,0,0.32,0.0,0.0,0
50000,4,0,0.39,0.0,0.0,0
20000,0,0,0.16,0.0,0.0,0
26000,2,0,0.3,2.0,0.05,6000
55000,3,0,0.16,0.0,0.0,0
32000,3,0,0.29,1.0,0.1,6000
70000,3,1,0.72,2.0,0.2,7000
88000,4,1,0.73,6.0,0.25,12000
39000,3,0,0.28,1.0,0.1,2000
37000,3,0,0.22,5.0,0.1,4000
29000,2,1,0.76,6.0,0.1,5000
35000,2,0,0.22,3.0,0.2,6000
17000,1,0,0.59,0.0,0.0,0
47000,3,0,0.42,0.0,0.0,0
90000,4,0,0.63,3.0,0.1,3000
21000,1,0,0.35,3.0,0.1,7000
40000,3,1,0.7,6.0,0.1,6000
77000,3,0,0.13,1.0,0.15,5000
88000,4,1,0.64,6.0,0.4,6000
45000,3,0,0.8,4.0,0.2,3000
49000,2,0,0.26,0.0,0.0,0
33000,2,0,0.57,5.0,0.05,15000
23000,2,0,0.41,2.0,0.1,3000
25000,2,0,0.59,3.0,0.1,9000
56000,3,1,0.54,3.0,0.15,12000
98000,4,1,0.72,5.0,0.25,7000
58000,3,0,0.42,0.0,0.0,0
92000,3,1,0.64,3.0,0.15,9000
57000,3,0,0.38,0.0,0.0,0
63000,3,0,0.49,3.0,0.15,13000
92000,5,1,0.8,5.0,0.2,11000
92000,4,1,0.45,4.0,0.1,8000
95000,4,1,0.61,5.0,0.35,5000
46000,4,0,0.32,3.0,0.4,9000
87000,4,1,0.75,2.0,0.25,5000
15000,0,0,0.11,1.0,0.0,8000
42000,4,0,0.73,2.0,0.1,3000
73000,3,1,0.6,5.0,0.15,12000
97000,4,1,0.53,3.0,0.35,13000
24000,1,0,0.38,4.0,0.1,4000
18000,2,0,0.48,4.0,0.1,5000
35000,2,1,0.84,6.0,0.15,18000
45000,3,0,0.26,3.0,0.15,7000
30000,3,0,0.42,2.0,0.1,4000
47000,3,0,0.16,1.0,0.1,3000
91000,5,0,0.31,1.0,0.1,3000
70000,3,1,0.64,3.0,0.2,11000
56000,2,1,0.69,3.0,0.15,10000
96000,4,1,0.55,2.0,0.15,6000
99000,5,1,0.68,5.0,0.3,10000
31000,2,0,0.43,2.0,0.1,8000
91000,4,1,0.72,5.0,0.2,7000
71000,3,1,0.47,6.0,0.15,9000
82000,4,1,0.57,3.0,0.2,15000
58000,3,0,0.08,6.0,0.1,5000
36000,3,1,0.69,2.0,0.15,11000
100000,4,1,0.82,3.0,0.15,4000
47000,3,0,0.3,6.0,0.15,4000
61000,3,1,0.65,3.0,0.15,8000
76000,4,1,0.49,5.0,0.25,5000
15000,0,0,0.59,0.0,0.0,0
40000,3,0,0.19,2.0,0.1,4000
29000,3,0,0.57,2.0,0.1,11000
81000,4,1,0.88,5.0,0.15,6000
64000,3,0,0.35,1.0,0.05,2000
77000,4,1,0.5,5.0,0.15,8000
59000,4,1,0.28,5.0,0.25,7000
22000,1,0,0.58,3.0,0.15,10000
21000,1,0,0.44,1.0,0.05,3000
48000,3,0,0.62,2.0,0.2,6000
39000,3,1,0.8,3.0,0.25,10000
68000,4,1,0.54,4.0,0.35,17000
24000,1,0,0.46,0.0,0.0,0
65000,3,1,0.83,3.0,0.3,9000
22000,2,0,0.21,2.0,0.05,6000
81000,4,0,0.36,2.0,0.1,7000
77000,3,1,0.92,3.0,0.25,6000
81000,4,1,0.66,4.0,0.15,7000
30000,2,0,0.45,3.0,0.05,6000
79000,4,1,0.65,5.0,0.1,13000
30000,1,0,0.58,2.0,0.1,6000
87000,3,0,0.29,3.0,0.15,3000
68000,4,1,0.72,6.0,0.2,5000
45000,3,0,0.07,2.0,0.1,6000
39000,2,0,0.3,0.0,0.0,0
15000,0,0,0.38,4.0,0.05,6000
76000,4,0,0.04,4.0,0.1,7000
80000,4,1,0.81,4.0,0.15,16000
78000,3,1,0.8,6.0,0.35,11000
20000,1,0,0.25,1.0,0.05,7000
69000,4,0,0.36,2.0,0.1,5000
98000,4,1,0.73,5.0,0.25,15000
72000,4,0,0.15,2.0,0.25,5000
68000,3,1,0.8,4.0,0.15,6000
99000,4,1,0.12,5.0,0.15,10000
71000,4,0,0.24,6.0,0.1,11000
35000,2,0,0.33,3.0,0.1,13000
25000,2,0,0.76,5.0,0.1,14000
89000,5,1,0.49,3.0,0.55,14000
26000,2,0,0.48,1.0,0.2,9000
69000,4,1,0.67,5.0,0.25,10000
26000,2,0,0.18,4.0,0.1,11000
35000,2,0,0.27,0.0,0.0,0
55000,3,1,0.62,6.0,0.05,11000
43000,2,0,0.31,3.0,0.1,6000
93000,5,1,0.44,4.0,0.15,4000
38000,3,0,0.53,3.0,0.25,7000
80000,3,1,0.29,3.0,0.1,10000
17000,1,0,0.22,4.0,0.05,8000
63000,4,0,0.1,1.0,0.05,4000
69000,3,1,0.69,5.0,0.1,8000
80000,3,1,0.64,5.0,0.15,12000
96000,5,1,0.85,7.0,0.75,16000
73000,3,1,0.82,3.0,0.15,6000
26000,2,0,0.35,6.0,0.1,6000
53000,4,1,0.9,3.0,0.15,8000
57000,3,0,0.7,5.0,0.1,3000
87000,3,1,0.53,6.0,0.2,10000
17000,0,0,0.74,0.0,0.0,0
16000,1,0,0.5,6.0,0.15,3000
81000,4,1,0.79,6.0,0.25,12000
72000,3,1,0.55,4.0,0.3,9000
68000,3,0,0.37,2.0,0.05,7000
30000,2,0,0.33,5.0,0.05,6000
18000,2,0,0.45,0.0,0.0,0
27000,3,0,0.53,4.0,0.1,5000
27000,3,0,0.47,0.0,0.0,0
45000,4,0,0.25,2.0,0.1,10000
27000,3,0,0.4,5.0,0.1,15000
72000,4,1,0.7,3.0,0.2,5000
95000,4,1,0.54,6.0,0.3,9000
25000,1,0,0.27,0.0,0.0,0
60000,4,1,0.7,3.0,0.1,11000
48000,3,0,0.27,0.0,0.0,0
63000,4,0,0.18,1.0,0.25,6000
54000,3,1,0.65,6.0,0.25,10000
95000,3,1,0.71,2.0,0.15,10000
70000,4,1,0.4,2.0,0.1,8000
82000,3,1,0.81,5.0,0.3,10000
52000,3,0,0.46,2.0,0.05,10000
38000,3,0,0.52,2.0,0.15,12000
22000,2,0,0.53,5.0,0.1,10000
90000,5,1,0.86,3.0,0.15,6000
67000,3,0,0.27,0.0,0.0,0
47000,3,1,0.74,3.0,0.2,8000
20000,1,0,0.54,2.0,0.05,4000
22000,1,0,0.48,1.0,0.05,4000
15000,2,0,0.44,2.0,0.1,3000
37000,3,0,0.45,5.0,0.1,4000
80000,4,1,0.88,7.0,0.15,7000
61000,2,0,0.15,3.0,0.05,5000
53000,3,1,0.53,4.0,0.15,7000
95000,4,1,0.58,3.0,0.15,14000
23000,1,0,0.26,2.0,0.05,3000
21000,2,0,0.43,4.0,0.15,11000
67000,4,1,0.5,4.0,0.1,9000
40000,2,0,0.33,1.0,0.1,9000
54000,4,0,0.38,2.0,0.35,11000
17000,1,0,0.59,0.0,0.0,0
66000,3,0,0.34,5.0,0.1,10000
39000,2,0,0.23,2.0,0.1,3000
15000,1,0,0.14,1.0,0.05,11000
70000,4,1,0.59,5.0,0.2,7000
34000,2,0,0.35,2.0,0.1,6000
21000,2,0,0.18,3.0,0.1,4000
72000,3,0,0.18,1.0,0.1,7000
38000,3,0,0.52,1.0,0.1,6000
20000,2,0,0.22,1.0,0.05,4000
16000,1,0,0.44,0.0,0.0,0
47000,3,1,0.65,3.0,0.3,14000
15000,1,0,0.33,0.0,0.0,0
82000,3,1,0.88,4.0,0.15,13000
57000,3,0,0.25,2.0,0.05,6000
65000,3,1,0.38,3.0,0.2,9000
88000,5,1,0.51,7.0,0.4,14000
65000,3,1,0.88,5.0,0.2,10000
69000,3,1,0.68,3.0,0.15,5000
34000,2,0,0.8,4.0,0.05,3000
42000,2,0,0.41,3.0,0.1,6000
16000,1,0,0.27,5.0,0.05,10000
96000,4,1,0.5,3.0,0.35,14000
94000,3,1,0.42,3.0,0.25,6000
63000,4,0,0.21,7.0,0.25,9000
60000,3,0,0.44,5.0,0.15,5000
23000,2,0,0.27,2.0,0.1,10000
73000,3,1,0.39,3.0,0.2,5000
79000,3,1,0.75,3.0,0.3,11000
49000,3,0,0.08,2.0,0.15,7000
74000,3,0,0.19,3.0,0.05,6000
94000,4,1,0.59,5.0,0.2,14000
68000,4,1,0.67,3.0,0.3,7000
41000,3,0,0.27,6.0,0.15,8000
94000,3,1,0.58,4.0,0.15,10000
97000,4,1,0.51,2.0,0.1,6000
43000,3,0,0.32,0.0,0.0,0
52000,3,1,0.84,3.0,0.25,4000
27000,1,0,0.24,2.0,0.15,5000
52000,3,0,0.27,0.0,0.0,0
59000,4,0,0.68,2.0,0.3,11000
55000,3,0,0.24,5.0,0.1,8000
31000,1,0,0.46,4.0,0.05,7000
28000,3,0,0.39,0.0,0.0,0
100000,5,1,0.69,7.0,0.2,8000
32000,2,0,0.2,1.0,0.1,4000
80000,3,1,0.28,4.0,0.15,13000
91000,4,1,0.77,4.0,0.2,14000
35000,3,0,0.17,0.0,0.0,0
36000,2,1,0.97,5.0,0.1,5000
92000,5,0,0.18,1.0,0.15,3000
66000,4,0,0.06,5.0,0.1,5000
41000,2,0,0.85,1.0,0.1,4000
24000,2,0,0.27,1.0,0.05,4000
23000,2,0,0.15,1.0,0.05,3000
67000,3,1,0.59,2.0,0.3,12000
20000,2,0,0.33,2.0,0.05,7000
63000,4,1,0.77,4.0,0.25,8000
56000,3,1,0.91,2.0,0.5,8000
79000,4,1,0.55,6.0,0.15,9000
91000,5,1,0.38,5.0,0.3,5000
18000,1,0,0.4,3.0,0.05,6000
77000,4,1,0.7,2.0,0.25,4000
100000,4,1,0.58,5.0,0.1,7000
33000,2,0,0.42,0.0,0.0,0
100000,4,1,0.68,5.0,0.15,13000
60000,4,1,0.68,5.0,0.15,7000
45000,3,0,0.44,0.0,0.0,0
50000,3,1,0.6,3.0,0.1,5000
37000,2,0,0.39,2.0,0.1,3000
79000,3,1,0.75,5.0,0.3,10000
60000,3,0,0.8,0.0,0.0,0
81000,3,1,0.78,5.0,0.15,6000
74000,4,0,0.2,2.0,0.15,7000
20000,1,0,0.29,3.0,0.05,4000
60000,4,0,0.35,0.0,0.0,0
59000,2,1,0.78,3.0,0.1,10000
40000,3,0,0.15,2.0,0.05,8000
90000,4,0,0.39,5.0,0.25,6000
49000,3,0,0.26,2.0,0.1,4000
23000,1,0,0.48,2.0,0.1,5000
93000,4,1,0.77,6.0,0.35,9000
16000,0,0,0.31,3.0,0.05,7000
78000,4,1,0.76,4.0,0.2,6000
24000,2,0,0.28,0.0,0.0,0
72000,3,0,0.35,4.0,0.2,7000
48000,2,0,0.32,3.0,0.05,9000
54000,4,0,0.22,0.0,0.0,0
91000,3,1,0.7,5.0,0.15,16000
84000,4,0,0.24,3.0,0.15,12000
84000,4,1,0.46,6.0,0.35,5000
85000,3,1,0.71,5.0,0.15,14000
95000,4,1,0.66,5.0,0.15,9000
45000,2,0,0.14,1.0,0.05,5000
32000,2,0,0.08,4.0,0.05,3000
46000,2,1,0.52,3.0,0.1,5000
93000,5,1,0.74,6.0,0.15,9000
27000,3,0,0.49,3.0,0.15,8000
88000,4,1,0.61,3.0,0.15,14000
46000,2,0,0.32,3.0,0.05,6000
29000,2,0,0.1,3.0,0.05,3000
32000,2,0,0.16,1.0,0.1,11000
40000,3,0,0.3,0.0,0.0,0
60000,3,0,0.29,0.0,0.0,0
31000,2,0,0.69,3.0,0.15,8000
68000,4,1,0.8,7.0,0.2,8000
44000,3,0,0.75,2.0,0.1,4000
71000,3,0,0.0,2.0,0.05,5000
40000,3,0,0.25,2.0,0.15,4000
73000,3,0,0.36,3.0,0.25,9000
18000,1,0,0.32,0.0,0.0,0
83000,5,1,0.73,4.0,0.2,10000
39000,3,0,0.14,1.0,0.05,2000
77000,5,0,0.32,3.0,0.15,5000
77000,3,1,0.67,6.0,0.2,6000
94000,5,1,0.56,6.0,0.15,13000
39000,3,0,0.54,0.0,0.0,0
53000,3,1,0.89,4.0,0.1,5000
60000,3,0,0.11,1.0,0.1,6000
31000,2,0,0.33,2.0,0.05,6000
17000,0,0,0.31,0.0,0.0,0
19000,0,0,0.31,0.0,0.0,0
94000,4,1,0.75,5.0,0.15,13000
43000,2,1,0.47,3.0,0.15,9000
77000,4,1,0.67,4.0,0.2,8000
79000,3,1,0.54,3.0,0.2,4000
73000,4,0,0.02,4.0,0.1,9000
15000,1,0,0.42,0.0,0.0,0
64000,3,0,0.25,2.0,0.1,5000
97000,5,1,0.71,3.0,0.3,11000
47000,2,0,0.45,1.0,0.05,2000
88000,4,1,0.6,5.0,0.2,5000
87000,4,0,0.06,2.0,0.15,10000
53000,3,0,0.42,4.0,0.1,4000
88000,3,1,0.74,5.0,0.1,8000
28000,1,0,0.14,2.0,0.05,6000
82000,4,1,0.58,3.0,0.2,17000
68000,4,0,0.21,3.0,0.05,10000
27000,1,0,0.16,0.0,0.0,0
100000,4,1,0.57,3.0,0.2,9000
54000,3,1,0.6,3.0,0.25,11000
73000,4,1,0.45,4.0,0.2,8000
80000,4,0,0.12,4.0,0.1,6000
41000,3,0,0.35,0.0,0.0,0
81000,3,1,0.64,2.0,0.1,6000
16000,1,0,0.14,0.0,0.0,0
57000,4,0,0.14,7.0,0.1,13000
55000,2,0,0.27,2.0,0.05,11000
69000,3,0,0.11,3.0,0.05,5000
52000,3,1,0.81,5.0,0.25,8000
90000,4,1,0.79,7.0,0.3,13000
48000,4,0,0.47,2.0,0.4,7000
49000,4,0,0.39,0.0,0.0,0
62000,3,0,0.63,1.0,0.2,10000
85000,4,1,0.7,3.0,0.2,10000
21000,2,0,0.21,0.0,0.0,0
80000,3,1,0.8,0.0,0.0,0
91000,3,1,0.7,3.0,0.4,10000
81000,3,1,0.52,6.0,0.15,13000
91000,5,1,0.65,5.0,0.25,7000
38000,3,0,0.53,0.0,0.0,0
19000,1,0,0.21,5.0,0.05,11000
26000,3,0,0.55,3.0,0.15,11000
88000,3,1,0.52,6.0,0.1,13000
70000,3,1,0.79,3.0,0.1,8000
74000,4,0,0.13,0.0,0.0,0
26000,2,0,0.26,0.0,0.0,0
67000,4,1,0.87,5.0,0.25,11000
59000,3,0,0.4,6.0,0.2,6000
98000,5,1,0.33,6.0,0.15,10000
47000,3,0,0.74,1.0,0.15,5000
42000,3,0,0.2,3.0,0.2,5000
26000,2,0,0.21,0.0,0.0,0
78000,4,1,0.64,5.0,0.2,17000
82000,5,1,0.85,5.0,0.4,7000
91000,5,1,0.51,5.0,0.15,10000
90000,4,1,0.78,6.0,0.15,9000
37000,3,0,0.38,1.0,0.15,11000
67000,4,0,0.21,1.0,0.25,9000
95000,5,0,0.45,5.0,0.1,4000
43000,3,1,0.67,3.0,0.2,12000
24000,1,0,0.28,2.0,0.05,3000
100000,4,1,0.84,5.0,0.2,9000
27000,2,0,0.52,3.0,0.1,6000
34000,1,0,0.22,1.0,0.05,4000
31000,2,0,0.38,0.0,0.0,0
30000,3,0,0.07,3.0,0.1,8000
97000,5,1,0.79,6.0,0.25,15000
97000,5,1,0.7,3.0,0.25,11000
18000,2,0,0.22,3.0,0.1,8000
62000,4,1,0.79,6.0,0.25,14000
40000,2,0,0.38,2.0,0.05,9000
22000,2,0,0.26,2.0,0.05,4000
70000,3,0,0.31,6.0,0.1,8000
86000,4,1,0.38,5.0,0.15,11000
57000,2,0,0.45,0.0,0.0,0
19000,2,0,0.43,2.0,0.1,10000
25000,1,0,0.88,0.0,0.0,0
48000,3,1,0.79,6.0,0.35,14000
99000,4,1,0.88,3.0,0.2,11000
25000,2,0,0.73,5.0,0.1,7000
21000,1,0,0.06,3.0,0.05,13000
63000,3,1,0.77,3.0,0.2,13000
99000,4,1,0.59,6.0,0.25,13000
98000,5,1,0.56,6.0,0.2,9000
77000,3,1,0.66,4.0,0.15,10000
43000,3,0,0.28,4.0,0.1,6000
64000,4,0,0.24,4.0,0.15,6000
58000,4,0,0.17,2.0,0.3,3000
30000,1,0,0.65,0.0,0.0,0
20000,1,0,0.09,2.0,0.05,6000
83000,5,1,0.69,4.0,0.25,6000
97000,4,1,0.88,3.0,0.25,15000
64000,3,0,0.2,3.0,0.1,5000
100000,5,1,0.75,2.0,0.3,8000
26000,2,0,0.41,1.0,0.15,12000
60000,4,1,0.95,5.0,0.2,11000
67000,3,1,0.68,3.0,0.3,18000
74000,3,1,0.69,6.0,0.25,14000
50000,3,0,0.14,3.0,0.1,3000
77000,4,0,0.72,1.0,0.15,6000
72000,3,1,0.66,5.0,0.15,10000
60000,3,0,0.54,4.0,0.1,3000
32000,2,1,0.62,4.0,0.2,13000
61000,4,1,0.61,4.0,0.3,14000
24000,1,0,0.41,1.0,0.1,7000
100000,4,1,0.59,2.0,0.25,7000
32000,2,0,0.79,3.0,0.15,3000
40000,3,0,0.33,0.0,0.0,0
96000,4,1,0.69,3.0,0.2,7000
67000,3,0,0.38,1.0,0.2,5000
19000,1,0,0.22,4.0,0.1,5000
17000,0,0,0.52,0.0,0.0,0
23000,2,0,0.29,5.0,0.1,10000
92000,4,1,0.88,3.0,0.2,8000
34000,2,0,0.67,1.0,0.15,9000
74000,4,1,0.6,5.0,0.15,6000
69000,3,1,0.57,3.0,0.15,6000
72000,4,0,0.32,0.0,0.0,0
88000,4,1,0.78,5.0,0.2,10000
16000,1,0,0.59,0.0,0.0,0
96000,4,1,0.57,4.0,0.2,10000
69000,4,1,0.81,6.0,0.6,14000
75000,3,1,0.74,3.0,0.35,5000
37000,3,0,0.28,3.0,0.25,6000
86000,4,1,0.65,5.0,0.25,15000
91000,5,1,0.62,5.0,0.15,8000
73000,4,0,0.19,4.0,0.1,4000
59000,3,0,0.25,2.0,0.15,7000
85000,4,0,0.21,2.0,0.1,8000
79000,4,1,0.51,3.0,0.25,9000
41000,2,0,0.69,0.0,0.0,0
70000,3,0,0.44,2.0,0.1,11000
78000,4,1,0.61,3.0,0.2,12000
36000,3,0,0.34,1.0,0.1,7000
90000,3,1,0.64,3.0,0.2,8000
65000,3,1,0.84,6.0,0.3,6000
46000,2,0,0.31,2.0,0.15,15000
67000,3,0,0.23,0.0,0.0,0
93000,5,1,0.56,4.0,0.1,8000
40000,3,0,0.32,4.0,0.1,4000
67000,4,1,0.47,3.0,0.3,8000
57000,3,0,0.19,4.0,0.1,4000
70000,4,1,0.68,3.0,0.1,14000
48000,2,0,0.14,2.0,0.05,6000
99000,4,1,0.94,3.0,0.15,8000
54000,4,0,0.28,1.0,0.25,8000
84000,4,1,0.63,5.0,0.2,6000
53000,3,1,0.84,6.0,0.1,10000
62000,4,1,0.75,3.0,0.3,6000
93000,5,1,0.53,6.0,0.1,11000
96000,5,1,0.12,4.0,0.15,6000
43000,2,0,0.12,1.0,0.1,5000
49000,3,1,0.8,5.0,0.2,6000
62000,3,1,0.88,0.0,0.0,0
29000,2,0,0.51,6.0,0.15,7000
56000,3,1,0.69,6.0,0.1,8000
83000,5,1,0.63,3.0,0.25,8000
71000,3,0,0.13,0.0,0.0,0
75000,3,1,0.54,2.0,0.15,14000
17000,2,0,0.97,1.0,0.15,6000
52000,2,1,0.77,4.0,0.05,5000
77000,4,1,0.92,5.0,0.2,13000
54000,2,0,0.38,0.0,0.0,0
59000,3,0,0.27,4.0,0.2,9000
30000,2,0,0.4,4.0,0.1,5000
35000,2,0,0.27,2.0,0.1,3000
75000,4,1,0.64,4.0,0.3,13000
39000,2,0,0.32,2.0,0.15,7000
46000,3,0,0.33,0.0,0.0,0
53000,3,1,0.83,5.0,0.1,13000
64000,3,0,0.44,2.0,0.2,6000
18000,1,0,0.38,0.0,0.0,0
82000,3,1,0.57,5.0,0.15,11000
71000,4,1,0.63,3.0,0.15,7000
38000,2,0,0.4,0.0,0.0,0
51000,2,0,0.49,0.0,0.0,0
71000,3,1,0.84,2.0,0.15,5000
62000,4,1,0.7,6.0,0.25,9000
86000,3,1,0.9,3.0,0.15,7000
25000,1,0,0.25,2.0,0.0,3000
27000,3,0,0.84,0.0,0.0,0
98000,4,1,0.67,6.0,0.25,6000
80000,4,1,0.53,5.0,0.2,6000
90000,5,0,0.18,2.0,0.35,9000
76000,4,0,0.08,3.0,0.25,7000
50000,3,1,0.46,2.0,0.15,5000
42000,3,0,0.23,3.0,0.05,6000
78000,4,0,0.38,2.0,0.1,6000
60000,3,1,0.76,3.0,0.15,6000
25000,1,0,0.22,1.0,0.05,9000
60000,4,1,0.79,6.0,0.25,8000
24000,2,0,0.58,3.0,0.1,13000
99000,4,1,0.6,3.0,0.4,16000
38000,2,0,0.46,2.0,0.25,6000
47000,3,0,0.73,0.0,0.0,0
40000,3,0,0.17,3.0,0.05,10000
54000,4,0,0.22,3.0,0.15,10000
76000,3,0,0.23,0.0,0.0,0
49000,3,0,0.28,1.0,0.15,10000
94000,3,1,0.65,3.0,0.25,6000
22000,2,0,0.26,3.0,0.1,9000
81000,4,0,0.41,0.0,0.0,0
17000,1,0,0.5,0.0,0.0,0
36000,3,0,0.36,0.0,0.0,0
21000,1,1,0.66,3.0,0.15,4000
27000,3,0,0.08,0.0,0.0,0
58000,4,1,0.89,4.0,0.3,11000
86000,4,1,0.72,6.0,0.35,14000
95000,5,1,0.79,4.0,0.4,7000
93000,5,1,0.49,4.0,0.1,11000
80000,4,1,0.75,3.0,0.3,15000
51000,2,1,0.76,6.0,0.1,11000
69000,3,0,0.21,4.0,0.15,3000
62000,3,1,0.84,3.0,0.2,8000
51000,2,0,0.15,1.0,0.15,3000
62000,3,1,0.75,4.0,0.15,9000
81000,3,1,0.64,2.0,0.15,14000
66000,4,1,0.49,5.0,0.15,4000
98000,4,1,0.7,6.0,0.2,6000
59000,3,0,0.4,4.0,0.2,10000
48000,4,0,0.38,6.0,0.05,6000
27000,1,0,0.51,0.0,0.0,0
20000,1,0,0.41,1.0,0.05,2000
18000,2,0,0.07,0.0,0.0,0
83000,3,1,0.83,2.0,0.25,9000
65000,4,1,0.58,4.0,0.25,12000
53000,3,0,0.48,4.0,0.15,8000
96000,4,1,0.67,4.0,0.15,18000
43000,2,0,0.61,3.0,0.05,4000
57000,4,1,0.73,7.0,0.2,12000
73000,3,0,0.27,2.0,0.1,12000
95000,3,1,0.47,6.0,0.15,7000
67000,3,0,0.25,6.0,0.1,7000
76000,3,1,0.52,5.0,0.15,13000
39000,2,1,0.66,1.0,0.1,8000
65000,4,1,0.76,6.0,0.2,6000
34000,3,0,0.42,4.0,0.1,5000
62000,3,0,0.5,3.0,0.1,6000
44000,3,0,0.22,6.0,0.15,7000
69000,3,0,0.56,4.0,0.15,8000
93000,5,1,0.84,6.0,0.15,6000
37000,2,0,0.79,1.0,0.1,5000
28000,2,0,0.48,1.0,0.1,5000
49000,3,0,0.14,5.0,0.1,6000
70000,4,1,0.18,3.0,0.25,4000
40000,3,0,0.49,1.0,0.15,3000
53000,3,0,0.18,2.0,0.05,6000
18000,2,0,0.21,4.0,0.05,5000
83000,4,1,0.6,4.0,0.15,9000
46000,2,0,0.72,1.0,0.2,8000
48000,2,0,0.24,4.0,0.05,9000
81000,5,1,0.57,5.0,0.15,9000
57000,2,1,0.75,4.0,0.05,7000
91000,4,1,0.61,5.0,0.45,19000
50000,3,0,0.26,3.0,0.1,5000
47000,3,1,0.5,3.0,0.05,5000
22000,2,0,0.45,1.0,0.15,8000
96000,4,1,0.41,5.0,0.15,18000
72000,3,1,0.52,4.0,0.1,11000
22000,2,0,0.88,0.0,0.0,0
74000,3,1,0.65,5.0,0.1,6000
40000,3,0,0.44,0.0,0.0,0
27000,2,0,0.37,3.0,0.15,5000
71000,4,0,0.11,4.0,0.1,7000
57000,4,1,0.81,6.0,0.1,14000
89000,4,0,0.03,4.0,0.25,8000
80000,4,1,0.75,4.0,0.3,15000
99000,4,1,0.74,3.0,0.3,16000
56000,3,0,0.38,2.0,0.05,6000
59000,3,1,0.74,2.0,0.1,10000
63000,4,0,0.13,2.0,0.1,3000
32000,2,0,0.69,5.0,0.1,5000
83000,3,1,0.64,6.0,0.15,9000
88000,4,1,0.86,2.0,0.25,5000
82000,5,1,0.76,5.0,0.25,10000
41000,2,0,0.23,2.0,0.1,6000
86000,4,1,0.37,5.0,0.3,15000
50000,3,0,0.29,5.0,0.1,9000
64000,4,0,0.41,5.0,0.1,6000
42000,3,0,0.04,2.0,0.15,13000
55000,3,1,0.81,3.0,0.3,11000
56000,4,0,0.08,3.0,0.2,3000
80000,3,1,0.6,2.0,0.35,8000
40000,2,0,0.23,3.0,0.05,2000
51000,4,1,0.69,3.0,0.3,7000
70000,3,1,0.39,5.0,0.1,6000
48000,3,0,0.29,1.0,0.15,7000
35000,2,1,0.7,6.0,0.2,12000
59000,4,0,0.12,5.0,0.15,14000
66000,4,1,0.67,4.0,0.15,6000
75000,3,0,0.07,3.0,0.1,11000
61000,3,0,0.09,4.0,0.05,6000
86000,4,1,0.53,3.0,0.25,15000
78000,4,1,0.68,2.0,0.2,6000
65000,4,1,0.8,3.0,0.2,10000
25000,3,1,0.66,2.0,0.05,8000
22000,1,0,0.35,5.0,0.1,4000
72000,3,1,0.76,3.0,0.2,7000
62000,3,0,0.52,6.0,0.15,11000
31000,3,0,0.59,2.0,0.15,10000
60000,4,1,0.65,5.0,0.1,9000
79000,4,1,0.97,6.0,0.55,8000
86000,3,1,0.47,6.0,0.2,8000
77000,4,1,0.73,5.0,0.15,8000
76000,4,1,0.64,4.0,0.35,8000
66000,3,0,0.49,4.0,0.05,5000
48000,4,0,0.42,2.0,0.2,6000
42000,3,0,0.21,0.0,0.0,0
33000,2,0,0.52,2.0,0.1,5000
53000,4,0,0.15,4.0,0.15,3000
94000,4,1,0.53,5.0,0.2,9000
43000,3,0,0.87,6.0,0.15,5000
58000,4,1,0.98,6.0,0.15,12000
31000,3,0,0.14,0.0,0.0,0
56000,3,1,0.59,3.0,0.2,13000
72000,4,1,0.87,5.0,0.2,7000
76000,4,0,0.42,4.0,0.5,5000
38000,3,0,0.33,4.0,0.05,6000
41000,3,0,0.32,0.0,0.0,0
73000,3,0,0.3,3.0,0.25,6000
47000,3,0,0.11,0.0,0.0,0
82000,3,1,0.82,2.0,0.25,5000
77000,4,0,0.42,5.0,0.2,10000
21000,2,0,0.25,1.0,0.05,4000
94000,4,1,0.66,6.0,0.2,7000
29000,2,0,0.5,6.0,0.1,11000
78000,3,0,0.21,2.0,0.25,14000
52000,3,1,0.67,5.0,0.2,7000
39000,3,0,0.23,4.0,0.1,6000
49000,4,0,0.16,0.0,0.0,0
27000,2,0,0.26,4.0,0.1,4000
23000,1,0,0.41,6.0,0.1,7000
70000,4,1,0.81,3.0,0.25,8000
33000,2,0,0.32,5.0,0.1,4000
62000,3,0,0.24,3.0,0.1,5000
86000,4,1,0.64,4.0,0.15,13000
29000,3,0,0.64,4.0,0.2,8000
62000,4,0,0.65,1.0,0.25,8000
20000,2,0,0.19,0.0,0.0,0
44000,3,0,0.12,4.0,0.2,6000
15000,1,0,0.41,1.0,0.1,8000
37000,3,0,0.25,6.0,0.1,7000
29000,1,0,0.55,3.0,0.1,8000
25000,2,0,0.12,5.0,0.05,7000
60000,3,1,0.78,5.0,0.2,10000
69000,4,1,0.69,6.0,0.25,8000
78000,4,0,0.62,4.0,0.1,5000
34000,2,0,0.15,2.0,0.05,5000
55000,3,0,0.26,2.0,0.05,4000
63000,3,0,0.27,2.0,0.1,7000
54000,4,1,0.73,6.0,0.25,16000
51000,3,0,0.23,0.0,0.0,0
20000,2,0,0.47,2.0,0.1,11000
77000,3,1,0.75,3.0,0.25,6000
55000,3,0,0.21,2.0,0.05,4000
72000,3,1,0.67,4.0,0.2,8000
